id,grade,subject,q,a,w1,w2,w3
5500,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,do,am
5501,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,lame,same,game
5502,2,english,'사자'의 올바른 영어 철자는?,Lion,Lio,Loni,Lione
5503,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Sister',여자 형제,아빠,소,파란색
5504,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Bear,Red,Tiger
5505,2,english,'눈'(은)는 영어로 무엇일까요?,Eye,Grandma,Grandpa,Ear
5506,2,english,'코'의 올바른 영어 철자는?,Nose,Nos,Nseo,Nosee
5507,2,english,'소'의 올바른 영어 철자는?,Cow,Co,Cwo,Cowe
5508,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Tiger',호랑이,코,아빠,입
5509,2,english,'호랑이'(은)는 영어로 무엇일까요?,Tiger,Red,Mouth,Mom
5510,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,she,me,he
5511,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,he,me,she
5512,2,english,'돼지'의 올바른 영어 철자는?,Pig,Pi,Pgi,Pige
5513,2,english,다음 영어 단어의 뜻은 무엇일까요? 'White',흰색,손,노란색,코
5514,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,hater,letter,water
5515,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,sky,apple,floor
5516,2,english,'곰'의 올바른 영어 철자는?,Bear,Bea,Bare,Beare
5517,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,letter,water,hater
5518,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,do,is,am
5519,2,english,'고양이'의 올바른 영어 철자는?,Cat,Ca,Cta,Cate
5520,2,english,'사자'의 올바른 영어 철자는?,Lion,Lio,Loni,Lione
5521,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,game,same,lame
5522,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,pen,book,desk
5523,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,floor,sky
5524,2,english,'검은색'의 올바른 영어 철자는?,Black,Blac,Backl,Blacke
5525,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mouth',입,새,할아버지,손
5526,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,book,pen,desk
5527,2,english,'흰색'(은)는 영어로 무엇일까요?,White,Black,Tiger,Foot
5528,2,english,'입'의 올바른 영어 철자는?,Mouth,Mout,Mutho,Mouthe
5529,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,is,be,are
5530,2,english,'호랑이'의 올바른 영어 철자는?,Tiger,Tige,Tgeri,Tigere
5531,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,water,hater,letter
5532,2,english,'호랑이'의 올바른 영어 철자는?,Tiger,Tige,Tgeri,Tigere
5533,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,귀,할아버지,고양이
5534,2,english,'여자 형제'의 올바른 영어 철자는?,Sister,Siste,Ssteri,Sistere
5535,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,am,do
5536,2,english,'남자 형제'(은)는 영어로 무엇일까요?,Brother,Pig,Cat,Eye
5537,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mom',엄마,물고기,귀,발
5538,2,english,'할머니'(은)는 영어로 무엇일까요?,Grandma,Green,Cow,Blue
5539,2,english,'할머니'의 올바른 영어 철자는?,Grandma,Grandm,Gandmar,Grandmae
5540,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,are,be,is
5541,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Blue',파란색,검은색,귀,아빠
5542,2,english,'호랑이'의 올바른 영어 철자는?,Tiger,Tige,Tgeri,Tigere
5543,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Bird,Dad,Green
5544,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mom',엄마,원숭이,파란색,고양이
5545,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
5546,2,english,'노란색'(은)는 영어로 무엇일까요?,Yellow,Red,Foot,Lion
5547,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
5548,2,english,'호랑이'의 올바른 영어 철자는?,Tiger,Tige,Tgeri,Tigere
5549,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
5550,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,book,pen,desk
5551,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,night,hello,bye
5552,2,english,'흰색'의 올바른 영어 철자는?,White,Whit,Witeh,Whitee
5553,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Monkey',원숭이,남자 형제,발,고양이
5554,2,english,'귀'(은)는 영어로 무엇일까요?,Ear,White,Brother,Eye
5555,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Foot',발,눈,원숭이,할아버지
5556,2,english,'소'(은)는 영어로 무엇일까요?,Cow,Grandma,Hand,Tiger
5557,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dog',강아지,돼지,곰,흰색
5558,2,english,'원숭이'의 올바른 영어 철자는?,Monkey,Monke,Mnkeyo,Monkeye
5559,2,english,'눈'의 올바른 영어 철자는?,Eye,Ey,Eey,Eyee
5560,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
5561,2,english,'귀'의 올바른 영어 철자는?,Ear,Ea,Era,Eare
5562,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Sister',여자 형제,파란색,새,초록색
5563,2,english,'할머니'의 올바른 영어 철자는?,Grandma,Grandm,Gandmar,Grandmae
5564,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,pen,book,desk
5565,2,english,'검은색'(은)는 영어로 무엇일까요?,Black,Mom,Foot,Ear
5566,2,english,'발'(은)는 영어로 무엇일까요?,Foot,Grandma,Nose,Ear
5567,2,english,'할머니'(은)는 영어로 무엇일까요?,Grandma,White,Monkey,Green
5568,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,돼지,아빠,입
5569,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,do,am
5570,2,english,'코'의 올바른 영어 철자는?,Nose,Nos,Nseo,Nosee
5571,2,english,'눈'(은)는 영어로 무엇일까요?,Eye,Dad,Mom,White
5572,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Mom,Ear,Bear
5573,2,english,'발'의 올바른 영어 철자는?,Foot,Foo,Foto,Foote
5574,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Blue',파란색,곰,흰색,눈
5575,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,see,feet,meat
5576,2,english,'엄마'(은)는 영어로 무엇일까요?,Mom,Yellow,Black,Mouth
5577,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Monkey',원숭이,발,고양이,입
5578,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,am,is,do
5579,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Sister',여자 형제,흰색,손,눈
5580,2,english,'흰색'(은)는 영어로 무엇일까요?,White,Lion,Cat,Dog
5581,2,english,'발'(은)는 영어로 무엇일까요?,Foot,Fish,Bear,Nose
5582,2,english,'눈'의 올바른 영어 철자는?,Eye,Ey,Eey,Eyee
5583,2,english,'남자 형제'(은)는 영어로 무엇일까요?,Brother,Cow,Foot,Bear
5584,2,english,'초록색'(은)는 영어로 무엇일까요?,Green,Grandma,White,Fish
5585,2,english,'여자 형제'의 올바른 영어 철자는?,Sister,Siste,Ssteri,Sistere
5586,2,english,'노란색'의 올바른 영어 철자는?,Yellow,Yello,Yllowe,Yellowe
5587,2,english,'손'의 올바른 영어 철자는?,Hand,Han,Hnda,Hande
5588,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Green',초록색,손,여자 형제,사자
5589,2,english,'코'의 올바른 영어 철자는?,Nose,Nos,Nseo,Nosee
5590,2,english,'물고기'(은)는 영어로 무엇일까요?,Fish,Cow,Grandma,Pig
5591,2,english,'여자 형제'(은)는 영어로 무엇일까요?,Sister,Foot,Grandpa,Cat
5592,2,english,'흰색'의 올바른 영어 철자는?,White,Whit,Witeh,Whitee
5593,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Foot',발,아빠,검은색,귀
5594,2,english,'사자'의 올바른 영어 철자는?,Lion,Lio,Loni,Lione
5595,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,호랑이,눈,물고기
5596,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,she,he,me
5597,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,me,he,she
5598,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,are,is,be
5599,2,english,'물고기'(은)는 영어로 무엇일까요?,Fish,Ear,Pig,Red
5600,2,english,'귀'의 올바른 영어 철자는?,Ear,Ea,Era,Eare
5601,2,english,'돼지'의 올바른 영어 철자는?,Pig,Pi,Pgi,Pige
5602,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,sky,floor
5603,2,english,'새'의 올바른 영어 철자는?,Bird,Bir,Brdi,Birde
5604,2,english,'눈'의 올바른 영어 철자는?,Eye,Ey,Eey,Eyee
5605,2,english,'귀'(은)는 영어로 무엇일까요?,Ear,Monkey,White,Pig
5606,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Lion',사자,검은색,물고기,입
5607,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
5608,2,english,'흰색'의 올바른 영어 철자는?,White,Whit,Witeh,Whitee
5609,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,me,he,she
5610,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,입,여자 형제,발
5611,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,노란색,남자 형제,여자 형제
5612,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,floor,apple,sky
5613,2,english,'할머니'(은)는 영어로 무엇일까요?,Grandma,Brother,Green,Nose
5614,2,english,'할머니'의 올바른 영어 철자는?,Grandma,Grandm,Gandmar,Grandmae
5615,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,검은색,귀,호랑이
5616,2,english,'강아지'(은)는 영어로 무엇일까요?,Dog,Black,Ear,Dad
5617,2,english,'원숭이'(은)는 영어로 무엇일까요?,Monkey,Dog,Green,Brother
5618,2,english,'아빠'의 올바른 영어 철자는?,Dad,Da,Dda,Dade
5619,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Brother,Green,White
5620,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,feet,meat,see
5621,2,english,'곰'(은)는 영어로 무엇일까요?,Bear,Mom,Blue,Yellow
5622,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,floor,sky,apple
5623,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dad',아빠,물고기,엄마,새
5624,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Yellow',노란색,빨간색,호랑이,고양이
5625,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Green',초록색,아빠,검은색,파란색
5626,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Blue',파란색,돼지,호랑이,귀
5627,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,book,desk,pen
5628,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Yellow',노란색,발,여자 형제,새
5629,2,english,'노란색'의 올바른 영어 철자는?,Yellow,Yello,Yllowe,Yellowe
5630,2,english,'손'의 올바른 영어 철자는?,Hand,Han,Hnda,Hande
5631,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,see,meat,feet
5632,2,english,'노란색'의 올바른 영어 철자는?,Yellow,Yello,Yllowe,Yellowe
5633,2,english,'눈'(은)는 영어로 무엇일까요?,Eye,Grandpa,Foot,Dad
5634,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,am,is,do
5635,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Sister',여자 형제,원숭이,입,초록색
5636,2,english,'검은색'의 올바른 영어 철자는?,Black,Blac,Backl,Blacke
5637,2,english,'파란색'(은)는 영어로 무엇일까요?,Blue,Grandma,Monkey,Grandpa
5638,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,bye,hello,night
5639,2,english,'엄마'의 올바른 영어 철자는?,Mom,Mo,Mmo,Mome
5640,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,she,me,he
5641,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,pen,book,desk
5642,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,she,me,he
5643,2,english,'눈'의 올바른 영어 철자는?,Eye,Ey,Eey,Eyee
5644,2,english,'남자 형제'(은)는 영어로 무엇일까요?,Brother,Nose,Ear,Cow
5645,2,english,'입'의 올바른 영어 철자는?,Mouth,Mout,Mutho,Mouthe
5646,2,english,'눈'(은)는 영어로 무엇일까요?,Eye,Black,Dog,Nose
5647,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,do,am
5648,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
5649,2,english,'원숭이'(은)는 영어로 무엇일까요?,Monkey,Eye,Tiger,Dad
5650,2,english,'강아지'(은)는 영어로 무엇일까요?,Dog,Dad,Green,Black
5651,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mom',엄마,강아지,여자 형제,남자 형제
5652,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,lame,same,game
5653,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cat',고양이,새,할아버지,초록색
5654,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Lion',사자,돼지,파란색,할아버지
5655,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Pig',돼지,고양이,강아지,할머니
5656,2,english,'강아지'(은)는 영어로 무엇일까요?,Dog,Dad,Brother,Pig
5657,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Foot',발,호랑이,고양이,눈
5658,2,english,'검은색'의 올바른 영어 철자는?,Black,Blac,Backl,Blacke
5659,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,floor,sky,apple
5660,2,english,'입'의 올바른 영어 철자는?,Mouth,Mout,Mutho,Mouthe
5661,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bear',곰,노란색,새,남자 형제
5662,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,floor,apple,sky
5663,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,새,여자 형제,파란색
5664,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,he,she,me
5665,2,english,'귀'(은)는 영어로 무엇일까요?,Ear,Pig,Red,Hand
5666,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Yellow',노란색,여자 형제,코,눈
5667,2,english,'돼지'의 올바른 영어 철자는?,Pig,Pi,Pgi,Pige
5668,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Monkey',원숭이,입,물고기,엄마
5669,2,english,'검은색'(은)는 영어로 무엇일까요?,Black,Fish,Pig,Ear
5670,2,english,'입'의 올바른 영어 철자는?,Mouth,Mout,Mutho,Mouthe
5671,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,sky,floor,apple
5672,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,floor,apple,sky
5673,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
5674,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mouth',입,초록색,강아지,노란색
5675,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Eye',눈,초록색,코,원숭이
5676,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,입,사자,눈
5677,2,english,'호랑이'의 올바른 영어 철자는?,Tiger,Tige,Tgeri,Tigere
5678,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,is,be,are
5679,2,english,'강아지'(은)는 영어로 무엇일까요?,Dog,Mouth,Cat,Ear
5680,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Yellow',노란색,입,귀,발
5681,2,english,'귀'(은)는 영어로 무엇일까요?,Ear,Blue,Bird,Fish
5682,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,hater,water,letter
5683,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,are,be,is
5684,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,night,hello,bye
5685,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,do,is,am
5686,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,흰색,호랑이,눈
5687,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,am,do
5688,2,english,'여자 형제'의 올바른 영어 철자는?,Sister,Siste,Ssteri,Sistere
5689,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,letter,water,hater
5690,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,do,am
5691,2,english,'흰색'의 올바른 영어 철자는?,White,Whit,Witeh,Whitee
5692,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,do,am
5693,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
5694,2,english,'입'(은)는 영어로 무엇일까요?,Mouth,Lion,Grandpa,Bird
5695,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,are,is,be
5696,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Sister',여자 형제,물고기,엄마,할아버지
5697,2,english,'호랑이'(은)는 영어로 무엇일까요?,Tiger,Lion,Cat,Dog
5698,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,feet,meat,see
5699,2,english,'파란색'(은)는 영어로 무엇일까요?,Blue,Ear,Green,Yellow
5700,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,are,be,is
5701,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,she,he,me
5702,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dog',강아지,고양이,코,남자 형제
5703,2,english,'할머니'(은)는 영어로 무엇일까요?,Grandma,White,Dad,Bird
5704,2,english,'돼지'의 올바른 영어 철자는?,Pig,Pi,Pgi,Pige
5705,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Dad,Bear,Dog
5706,2,english,'할아버지'(은)는 영어로 무엇일까요?,Grandpa,Pig,Monkey,Mouth
5707,2,english,'사자'(은)는 영어로 무엇일까요?,Lion,Mouth,Eye,Hand
5708,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Lion,Yellow,Green
5709,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,입,귀,눈
5710,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,귀,새,손
5711,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,am,is,do
5712,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Green',초록색,아빠,엄마,할아버지
5713,2,english,'아빠'의 올바른 영어 철자는?,Dad,Da,Dda,Dade
5714,2,english,'입'의 올바른 영어 철자는?,Mouth,Mout,Mutho,Mouthe
5715,2,english,'새'(은)는 영어로 무엇일까요?,Bird,Ear,Yellow,Cat
5716,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,빨간색,코,할아버지
5717,2,english,'귀'의 올바른 영어 철자는?,Ear,Ea,Era,Eare
5718,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cow',소,노란색,남자 형제,입
5719,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,be,are,is
5720,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,is,be,are
5721,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,You,We,I
5722,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,코,돼지,물고기
5723,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Ear',귀,할머니,입,초록색
5724,2,english,'발'(은)는 영어로 무엇일까요?,Foot,Hand,Bear,Black
5725,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,letter,water,hater
5726,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Blue',파란색,아빠,빨간색,원숭이
5727,2,english,'입'(은)는 영어로 무엇일까요?,Mouth,Bear,Foot,Grandma
5728,2,english,'눈'의 올바른 영어 철자는?,Eye,Ey,Eey,Eyee
5729,2,english,'남자 형제'(은)는 영어로 무엇일까요?,Brother,Grandma,Tiger,Sister
5730,2,english,'고양이'의 올바른 영어 철자는?,Cat,Ca,Cta,Cate
5731,2,english,'입'의 올바른 영어 철자는?,Mouth,Mout,Mutho,Mouthe
5732,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,We,You,I
5733,2,english,'고양이'의 올바른 영어 철자는?,Cat,Ca,Cta,Cate
5734,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bird',새,빨간색,곰,노란색
5735,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,night,hello,bye
5736,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cat',고양이,노란색,여자 형제,돼지
5737,2,english,'돼지'의 올바른 영어 철자는?,Pig,Pi,Pgi,Pige
5738,2,english,'소'의 올바른 영어 철자는?,Cow,Co,Cwo,Cowe
5739,2,english,'원숭이'(은)는 영어로 무엇일까요?,Monkey,Brother,Ear,Eye
5740,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,night,hello,bye
5741,2,english,'흰색'의 올바른 영어 철자는?,White,Whit,Witeh,Whitee
5742,2,english,다음 영어 단어의 뜻은 무엇일까요? 'White',흰색,노란색,곰,물고기
5743,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dad',아빠,고양이,빨간색,검은색
5744,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
5745,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,water,letter,hater
5746,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Green',초록색,물고기,파란색,사자
5747,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,do,am
5748,2,english,'코'(은)는 영어로 무엇일까요?,Nose,Ear,Red,Mouth
5749,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Hand',손,사자,흰색,물고기
5750,2,english,'흰색'(은)는 영어로 무엇일까요?,White,Grandpa,Tiger,Ear
5751,2,english,'소'의 올바른 영어 철자는?,Cow,Co,Cwo,Cowe
5752,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
5753,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,she,he,me
5754,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,bye,hello,night
5755,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Fish',물고기,빨간색,할머니,손
5756,2,english,'흰색'(은)는 영어로 무엇일까요?,White,Hand,Red,Tiger
5757,2,english,'엄마'의 올바른 영어 철자는?,Mom,Mo,Mmo,Mome
5758,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandpa',할아버지,엄마,노란색,손
5759,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Sister',여자 형제,사자,흰색,코
5760,2,english,'아빠'의 올바른 영어 철자는?,Dad,Da,Dda,Dade
5761,2,english,'사자'(은)는 영어로 무엇일까요?,Lion,Cow,Nose,Bear
5762,2,english,'물고기'의 올바른 영어 철자는?,Fish,Fis,Fshi,Fishe
5763,2,english,'귀'의 올바른 영어 철자는?,Ear,Ea,Era,Eare
5764,2,english,'강아지'(은)는 영어로 무엇일까요?,Dog,Red,Tiger,Mouth
5765,2,english,'코'의 올바른 영어 철자는?,Nose,Nos,Nseo,Nosee
5766,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cat',고양이,원숭이,물고기,할머니
5767,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,We,You,I
5768,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,am,do
5769,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,남자 형제,새,아빠
5770,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Pig',돼지,눈,파란색,호랑이
5771,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
5772,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,meat,see,feet
5773,2,english,'아빠'의 올바른 영어 철자는?,Dad,Da,Dda,Dade
5774,2,english,'노란색'(은)는 영어로 무엇일까요?,Yellow,Black,Monkey,Hand
5775,2,english,'강아지'(은)는 영어로 무엇일까요?,Dog,Dad,Monkey,Fish
5776,2,english,'코'(은)는 영어로 무엇일까요?,Nose,Pig,Monkey,Grandpa
5777,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cat',고양이,엄마,발,사자
5778,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bear',곰,소,손,아빠
5779,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,sky,floor
5780,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mom',엄마,여자 형제,눈,소
5781,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Blue',파란색,빨간색,귀,할머니
5782,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,hello,bye,night
5783,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,are,is,be
5784,2,english,'발'(은)는 영어로 무엇일까요?,Foot,Grandma,Hand,Lion
5785,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
5786,2,english,'흰색'(은)는 영어로 무엇일까요?,White,Blue,Bear,Monkey
5787,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,pen,book,desk
5788,2,english,'할머니'(은)는 영어로 무엇일까요?,Grandma,Ear,Black,Mouth
5789,2,english,'사자'의 올바른 영어 철자는?,Lion,Lio,Loni,Lione
5790,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Nose',코,남자 형제,물고기,발
5791,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Tiger',호랑이,물고기,검은색,돼지
5792,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Foot',발,물고기,곰,할머니
5793,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Green',초록색,검은색,물고기,엄마
5794,2,english,'코'의 올바른 영어 철자는?,Nose,Nos,Nseo,Nosee
5795,2,english,'흰색'의 올바른 영어 철자는?,White,Whit,Witeh,Whitee
