id,grade,subject,q,a,w1,w2,w3
3564,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,올록볼록,올록뽈록,올룩볼룩,올룩볼룩
3565,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '엠보싱 휴지는 ____ 껍데기 같아요.',올록볼록,올룩볼룩,올록뽈록,올룩볼룩
3566,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '엠보싱 휴지는 올룩볼룩 껍데기 같아요.',올룩볼룩 -> 올록볼록,올룩볼룩 -> 올록뽈록,틀린 글자가 없다.,올록볼록 -> 올룩볼룩
3567,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,새콤달콤,새쿰달쿰,세콤달콤,새콤달꼼
3568,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '____ 보랏빛 포도가 맛있어요.',새콤달콤,새쿰달쿰,세콤달콤,새콤달꼼
3569,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '새쿰달쿰 보랏빛 포도가 맛있어요.',새쿰달쿰 -> 새콤달콤,새쿰달쿰 -> 세콤달콤,틀린 글자가 없다.,새콤달콤 -> 새쿰달쿰
3570,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,뒤뚱뒤뚱,뒤뚱뒤둥,뒤뚱디뚱,디뚱디뚱
3571,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '오리들은 ____ 걸으며 물가로 가요.',뒤뚱뒤뚱,뒤뚱디뚱,뒤뚱뒤둥,디뚱디뚱
3572,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오리들은 뒤뚱디뚱 걸으며 물가로 가요.',뒤뚱디뚱 -> 뒤뚱뒤뚱,뒤뚱디뚱 -> 뒤뚱뒤둥,틀린 글자가 없다.,뒤뚱뒤뚱 -> 뒤뚱디뚱
3573,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,차곡차곡,차국차국,차곡짜곡,자곡자곡
3574,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '바구니에 고구마를 ____ 담아요.',차곡차곡,자곡자곡,차곡짜곡,차국차국
3575,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '바구니에 고구마를 자곡자곡 담아요.',자곡자곡 -> 차곡차곡,자곡자곡 -> 차곡짜곡,틀린 글자가 없다.,차곡차곡 -> 자곡자곡
3576,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,뒷산,뒤산,뒫산,뒷싼
3577,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '____ 마루에 걸린 구름이 멋져요.',뒷산,뒷싼,뒫산,뒤산
3578,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '뒷싼 마루에 걸린 구름이 멋져요.',뒷싼 -> 뒷산,뒷싼 -> 뒫산,틀린 글자가 없다.,뒷산 -> 뒷싼
3579,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,시끌벅적한,시끌벅쩍한,시끌벅적안,씨끌벅적한
3580,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '시장에는 ____ 소리가 들려요.',시끌벅적한,시끌벅쩍한,씨끌벅적한,시끌벅적안
3581,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '시장에는 시끌벅쩍한 소리가 들려요.',시끌벅쩍한 -> 시끌벅적한,시끌벅쩍한 -> 씨끌벅적한,틀린 글자가 없다.,시끌벅적한 -> 시끌벅쩍한
3582,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,무릎,무릊,무룹,무릅
3583,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '넘어져서 다친 ____이 아팠어.',무릎,무룹,무릅,무릊
3584,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '넘어져서 다친 무룹이 아팠어.',무룹 -> 무릎,무룹 -> 무릅,틀린 글자가 없다.,무릎 -> 무룹
3585,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,반듯이,반드씨,빤듯이,반드시
3586,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '학용품을 책상 위에 ____ 놓았다.',반듯이,빤듯이,반드시,반드씨
3587,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '학용품을 책상 위에 빤듯이 놓았다.',빤듯이 -> 반듯이,빤듯이 -> 반드시,틀린 글자가 없다.,반듯이 -> 빤듯이
3588,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,휘둥그레지다,히둥그레지다,휘동그레지다,휘둥그래지다
3589,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '놀라운 광경에 눈이 ____.',휘둥그레지다,히둥그레지다,휘둥그래지다,휘동그레지다
3590,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '놀라운 광경에 눈이 히둥그레지다.',히둥그레지다 -> 휘둥그레지다,히둥그레지다 -> 휘둥그래지다,틀린 글자가 없다.,휘둥그레지다 -> 히둥그레지다
3591,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,영양분,녕양분,영앙분,영양뿐
3592,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '식물은 흙에서 ____을 얻어요.',영양분,녕양분,영앙분,영양뿐
3593,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '식물은 흙에서 녕양분을 얻어요.',녕양분 -> 영양분,녕양분 -> 영앙분,틀린 글자가 없다.,영양분 -> 녕양분
3594,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,볼우물,보루물,볼우무,볼우믈
3595,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '웃을 때 생기는 ____이 참 예뻐요.',볼우물,볼우무,볼우믈,보루물
3596,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '웃을 때 생기는 볼우무이 참 예뻐요.',볼우무 -> 볼우물,볼우무 -> 볼우믈,틀린 글자가 없다.,볼우물 -> 볼우무
3597,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,허수아비,허수애비,허슈아비,허수애비
3598,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '새떼를 쫓아 주는 ____.',허수아비,허수애비,허수애비,허슈아비
3599,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '새떼를 쫓아 주는 허수애비.',허수애비 -> 허수아비,허수애비 -> 허수애비,틀린 글자가 없다.,허수아비 -> 허수애비
3600,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,험상궂게,험상굳게,험상굿게,험상궂개
3601,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '그 물고기는 ____ 생겼어요.',험상궂게,험상굿게,험상궂개,험상굳게
3602,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '그 물고기는 험상굿게 생겼어요.',험상굿게 -> 험상궂게,험상굿게 -> 험상궂개,틀린 글자가 없다.,험상궂게 -> 험상굿게
3603,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,어깨동무,억깨동무,어깨동모,어께동무
3604,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '친한 친구와 ____한 두 사람.',어깨동무,억깨동무,어께동무,어깨동모
3605,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '친한 친구와 억깨동무한 두 사람.',억깨동무 -> 어깨동무,억깨동무 -> 어께동무,틀린 글자가 없다.,어깨동무 -> 억깨동무
3606,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,몫,뫏,몱,목
3607,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이건 내가 해야 할 내 ____이 너무 많다.',몫,뫏,목,몱
3608,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이건 내가 해야 할 내 뫏이 너무 많다.',뫏 -> 몫,뫏 -> 목,틀린 글자가 없다.,몫 -> 뫏
3609,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,넋,넔,넉,넏
3610,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '너무 놀라서 ____이 나간 표정이구나.',넋,넔,넉,넏
3611,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '너무 놀라서 넔이 나간 표정이구나.',넔 -> 넋,넔 -> 넉,틀린 글자가 없다.,넋 -> 넔
3612,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,때때옷,때때옫,대대옷,떼떼옷
3613,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '설날에 일곱 빛 ____ 곱게 입고 세배해요.',때때옷,대대옷,떼떼옷,때때옫
3614,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '설날에 일곱 빛 대대옷 곱게 입고 세배해요.',대대옷 -> 때때옷,대대옷 -> 떼떼옷,틀린 글자가 없다.,때때옷 -> 대대옷
3615,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,마주 앉은,마주안은,마주앉은,마주 안은
3616,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '내 앞에 ____ 친구가 웃어요.',마주 앉은,마주안은,마주 안은,마주앉은
3617,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '내 앞에 마주안은 친구가 웃어요.',마주안은 -> 마주 앉은,마주안은 -> 마주 안은,틀린 글자가 없다.,마주 앉은 -> 마주안은
3618,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,할 수,할수,하ㄹ수,하ㄹ수
3619,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '우리는 무엇이든 ____ 있어요.',할 수,하ㄹ수,하ㄹ수,할수
3620,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '우리는 무엇이든 하ㄹ수 있어요.',하ㄹ수 -> 할 수,하ㄹ수 -> 하ㄹ수,틀린 글자가 없다.,할 수 -> 하ㄹ수
3621,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,읽을 수,읽을수,익을 수,일글 수
3622,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이 글자는 너무 작아서 ____ 없으니까 말이야.',읽을 수,읽을수,익을 수,일글 수
3623,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이 글자는 너무 작아서 읽을수 없으니까 말이야.',읽을수 -> 읽을 수,읽을수 -> 익을 수,틀린 글자가 없다.,읽을 수 -> 읽을수
3624,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,오랫동안,오래 동안,오랫 동안,오래동안
3625,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '____ 기억해 주었으면 좋겠어.',오랫동안,오래동안,오래 동안,오랫 동안
3626,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오래동안 기억해 주었으면 좋겠어.',오래동안 -> 오랫동안,오래동안 -> 오래 동안,틀린 글자가 없다.,오랫동안 -> 오래동안
3627,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,몇 시에,몇시에,면 시에,몆 시에
3628,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '공연은 ____ 시작하나요?',몇 시에,면 시에,몇시에,몆 시에
3629,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '공연은 면 시에 시작하나요?',면 시에 -> 몇 시에,면 시에 -> 몇시에,틀린 글자가 없다.,몇 시에 -> 면 시에
3630,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,틀림없이,틀림업이,틀림 없이,틀님없이
3631,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '그 소리를 ____ 들었네.',틀림없이,틀림 없이,틀림업이,틀님없이
3632,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '그 소리를 틀림 없이 들었네.',틀림 없이 -> 틀림없이,틀림 없이 -> 틀림업이,틀린 글자가 없다.,틀림없이 -> 틀림 없이
3633,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,잃어버렸다,잊어버렸다,일어버렸다,잃어 버렸다
3634,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '숲속에서 길을 ____.',잃어버렸다,잊어버렸다,일어버렸다,잃어 버렸다
3635,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '숲속에서 길을 잊어버렸다.',잊어버렸다 -> 잃어버렸다,잊어버렸다 -> 일어버렸다,틀린 글자가 없다.,잃어버렸다 -> 잊어버렸다
3636,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,바래고,빨래고,바라고,바레고
3637,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '오래된 책의 색이 ____ 있어요.',바래고,바레고,바라고,빨래고
3638,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오래된 책의 색이 바레고 있어요.',바레고 -> 바래고,바레고 -> 바라고,틀린 글자가 없다.,바래고 -> 바레고
3639,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,가르쳐,가리쳐,가르처,가르켜
3640,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '선생님이 국어를 ____ 주십니다.',가르쳐,가르처,가리쳐,가르켜
3641,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '선생님이 국어를 가르처 주십니다.',가르처 -> 가르쳐,가르처 -> 가리쳐,틀린 글자가 없다.,가르쳐 -> 가르처
3642,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,잊어버렸어요,이저버렸어요,잃어버렸어요,잊어 버렸어요
3643,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '현관 비밀번호를 ____.',잊어버렸어요,잃어버렸어요,잊어 버렸어요,이저버렸어요
3644,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '현관 비밀번호를 잃어버렸어요.',잃어버렸어요 -> 잊어버렸어요,잃어버렸어요 -> 잊어 버렸어요,틀린 글자가 없다.,잊어버렸어요 -> 잃어버렸어요
3645,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,파헤치며,파해치며,파해치며,파해치며
3646,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '멧돼지가 밭을 마구 ____.',파헤치며,파해치며,파해치며,파해치며
3647,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '멧돼지가 밭을 마구 파해치며.',파해치며 -> 파헤치며,파해치며 -> 파해치며,틀린 글자가 없다.,파헤치며 -> 파해치며
3648,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,빠져들었어,바져들었어,빠져 들었어,빠저들었어
3649,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '재미있는 이야기 속으로 ____.',빠져들었어,빠져 들었어,바져들었어,빠저들었어
3650,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '재미있는 이야기 속으로 빠져 들었어.',빠져 들었어 -> 빠져들었어,빠져 들었어 -> 바져들었어,틀린 글자가 없다.,빠져들었어 -> 빠져 들었어
3651,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,헬리콥터,헤리콥터,헬리콤터,헬리곱터
3652,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '모두 다 ____ 되어 빙글빙글 돌아요.',헬리콥터,헬리곱터,헬리콤터,헤리콥터
3653,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '모두 다 헬리곱터 되어 빙글빙글 돌아요.',헬리곱터 -> 헬리콥터,헬리곱터 -> 헬리콤터,틀린 글자가 없다.,헬리콥터 -> 헬리곱터
3654,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,짜장면,자장면,짜잔면,자잔면
3655,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '오늘 급식은 맛있는 ____이다!',짜장면,자장면,짜잔면,자잔면
3656,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오늘 급식은 맛있는 자장면이다!',자장면 -> 짜장면,자장면 -> 짜잔면,틀린 글자가 없다.,짜장면 -> 자장면
3657,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,곯아떨어졌어,골라떨어졌어,곪아떨어졌어,골아떨어졌어
3658,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '너무 지쳐서 집에 오자마자 ____.',곯아떨어졌어,골라떨어졌어,곪아떨어졌어,골아떨어졌어
3659,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '너무 지쳐서 집에 오자마자 골라떨어졌어.',골라떨어졌어 -> 곯아떨어졌어,골라떨어졌어 -> 곪아떨어졌어,틀린 글자가 없다.,곯아떨어졌어 -> 골라떨어졌어
3660,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,강아지풀,강아지플,강아지뿔,강아지불
3661,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '길가에 쓸모없는 ____이 자랐어요.',강아지풀,강아지뿔,강아지불,강아지플
3662,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '길가에 쓸모없는 강아지뿔이 자랐어요.',강아지뿔 -> 강아지풀,강아지뿔 -> 강아지불,틀린 글자가 없다.,강아지풀 -> 강아지뿔
3663,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,깜빡,깜박,끔뻑,껌뻑
3664,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '가위를 ____ 잊고 안 가져왔어요.',깜빡,끔뻑,껌뻑,깜박
3665,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '가위를 끔뻑 잊고 안 가져왔어요.',끔뻑 -> 깜빡,끔뻑 -> 껌뻑,틀린 글자가 없다.,깜빡 -> 끔뻑
3666,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,부릅뜨고,무릅뜨고,부릅트고,불읍뜨고
3667,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '눈을 ____ 말했어요.',부릅뜨고,불읍뜨고,부릅트고,무릅뜨고
3668,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '눈을 불읍뜨고 말했어요.',불읍뜨고 -> 부릅뜨고,불읍뜨고 -> 부릅트고,틀린 글자가 없다.,부릅뜨고 -> 불읍뜨고
3669,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,손뼉,손빡,손벽,손뻭
3670,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '공연이 끝나고 ____을 쳤어요.',손뼉,손빡,손벽,손뻭
3671,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '공연이 끝나고 손빡을 쳤어요.',손빡 -> 손뼉,손빡 -> 손벽,틀린 글자가 없다.,손뼉 -> 손빡
3672,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,두리번거렸지요,두리번거려지요,두리번거려찌요,두리벙거렸지요
3673,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '주변을 ____.',두리번거렸지요,두리번거려지요,두리번거려찌요,두리벙거렸지요
3674,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '주변을 두리번거려지요.',두리번거려지요 -> 두리번거렸지요,두리번거려지요 -> 두리번거려찌요,틀린 글자가 없다.,두리번거렸지요 -> 두리번거려지요
3675,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,들썩거렸습니다,들석거렸습니다,들썩거려씀니다,들썩거려슴니다
3676,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '신이나서 어깨를 ____.',들썩거렸습니다,들썩거려씀니다,들석거렸습니다,들썩거려슴니다
3677,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '신이나서 어깨를 들썩거려씀니다.',들썩거려씀니다 -> 들썩거렸습니다,들썩거려씀니다 -> 들석거렸습니다,틀린 글자가 없다.,들썩거렸습니다 -> 들썩거려씀니다
3678,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,소쿠리,소구리,소꾸리,쇼쿠리
3679,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '감자를 한 ____ 꺼내 들고 웃으셨어요.',소쿠리,쇼쿠리,소구리,소꾸리
3680,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '감자를 한 쇼쿠리 꺼내 들고 웃으셨어요.',쇼쿠리 -> 소쿠리,쇼쿠리 -> 소구리,틀린 글자가 없다.,소쿠리 -> 쇼쿠리
3681,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,들꽃조차,들꽃조차도,들꽃마저,들꽃까지
3682,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '너무 황량해서 ____ 없었습니다.',들꽃조차,들꽃마저,들꽃까지,들꽃조차도
3683,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '너무 황량해서 들꽃마저 없었습니다.',들꽃마저 -> 들꽃조차,들꽃마저 -> 들꽃까지,틀린 글자가 없다.,들꽃조차 -> 들꽃마저
3684,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,황량해,항량해,황랑해,황양해
3685,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이곳은 사막처럼 ____.',황량해,항량해,황양해,황랑해
3686,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이곳은 사막처럼 항량해.',항량해 -> 황량해,항량해 -> 황양해,틀린 글자가 없다.,황량해 -> 항량해
3687,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,뒤숭숭한,뒤숭승한,뒤숭숭안,뒤숭숭안
3688,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '걱정이 있어서 마음이 ____.',뒤숭숭한,뒤숭승한,뒤숭숭안,뒤숭숭안
3689,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '걱정이 있어서 마음이 뒤숭승한.',뒤숭승한 -> 뒤숭숭한,뒤숭승한 -> 뒤숭숭안,틀린 글자가 없다.,뒤숭숭한 -> 뒤숭승한
3690,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,싱크대,싱크데,씽크대,신크대
3691,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '우유를 ____에 부어요.',싱크대,신크대,싱크데,씽크대
3692,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '우유를 신크대에 부어요.',신크대 -> 싱크대,신크대 -> 싱크데,틀린 글자가 없다.,싱크대 -> 신크대
3693,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,누리집,누리짐,누리지,우리집
3694,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '학교 ____을 사용해 정보를 찾아요.',누리집,누리지,우리집,누리짐
3695,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '학교 누리지을 사용해 정보를 찾아요.',누리지 -> 누리집,누리지 -> 우리집,틀린 글자가 없다.,누리집 -> 누리지
3696,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,떡볶이,떡뽂이,떡보끼,떡복이
3697,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '____ 집을 지나서 집으로 가요.',떡볶이,떡복이,떡뽂이,떡보끼
3698,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '떡복이 집을 지나서 집으로 가요.',떡복이 -> 떡볶이,떡복이 -> 떡뽂이,틀린 글자가 없다.,떡볶이 -> 떡복이
3699,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,본체만체하거나,본채만채하거나,본채만채하거나,본체만채하거나
3700,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '친구를 보고도 ____ 지나갔어요.',본체만체하거나,본채만채하거나,본채만채하거나,본체만채하거나
3701,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '친구를 보고도 본채만채하거나 지나갔어요.',본채만채하거나 -> 본체만체하거나,본채만채하거나 -> 본채만채하거나,틀린 글자가 없다.,본체만체하거나 -> 본채만채하거나
3702,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,동그라미,동구라미,동글아미,동그라니
3703,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '종이에 바른 ____를 그려요.',동그라미,동구라미,동글아미,동그라니
3704,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '종이에 바른 동구라미를 그려요.',동구라미 -> 동그라미,동구라미 -> 동글아미,틀린 글자가 없다.,동그라미 -> 동구라미
3705,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,반질거리다,반질거니다,반지러거리다,빤질거리다
3706,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '코끝이 기름칠한 듯 ____.',반질거리다,빤질거리다,반질거니다,반지러거리다
3707,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '코끝이 기름칠한 듯 빤질거리다.',빤질거리다 -> 반질거리다,빤질거리다 -> 반질거니다,틀린 글자가 없다.,반질거리다 -> 빤질거리다
3708,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,재롱둥이,제롱둥이,재롱동이,제롱둥이
3709,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '우리 집 강아지는 ____예요.',재롱둥이,제롱둥이,제롱둥이,재롱동이
3710,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '우리 집 강아지는 제롱둥이예요.',제롱둥이 -> 재롱둥이,제롱둥이 -> 제롱둥이,틀린 글자가 없다.,재롱둥이 -> 제롱둥이
3711,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,허둥지둥,호둥지둥,허동지동,허둥지동
3712,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '늦을까 봐 ____ 따라갔습니다.',허둥지둥,허둥지동,허동지동,호둥지둥
3713,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '늦을까 봐 허둥지동 따라갔습니다.',허둥지동 -> 허둥지둥,허둥지동 -> 허동지동,틀린 글자가 없다.,허둥지둥 -> 허둥지동
3714,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,깜빡깜빡,깜박깜박,끔뻑끔뻑,껌뻑껌뻑
3715,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '손전등 불빛이 ____ 합니다.',깜빡깜빡,끔뻑끔뻑,껌뻑껌뻑,깜박깜박
3716,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '손전등 불빛이 끔뻑끔뻑 합니다.',끔뻑끔뻑 -> 깜빡깜빡,끔뻑끔뻑 -> 껌뻑껌뻑,틀린 글자가 없다.,깜빡깜빡 -> 끔뻑끔뻑
3717,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,가랑비,가랑이,가낭비,거랑비
3718,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '보슬보슬 ____와 이슬비가 내려요.',가랑비,가랑이,가낭비,거랑비
3719,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '보슬보슬 가랑이와 이슬비가 내려요.',가랑이 -> 가랑비,가랑이 -> 가낭비,틀린 글자가 없다.,가랑비 -> 가랑이
